record_id,txn_date,fiscal_year,account,department,region,customer_name,customer_email,customer_phone,ssn,credit_card,address,invoice_id,revenue,cogs,gross_profit,operating_expense,net_income,tax_amount,cash_balance,ar_balance,ap_balance
121,2022-02-10,2022,1121,26,South,Customer 00121,customer00121@example.com,212-555-1121,221-41-1121,5555-5555-5555-4444,"121 Market St, Suite 221, New York, NY 10001",INV-000121,9477,4783,4694,2799,1895,397,111737,24961,18509
122,2023-03-11,2023,1122,27,East,Customer 00122,customer00122@example.com,212-555-1122,222-42-1122,3782-822463-10005,"122 Market St, Suite 222, New York, NY 10001",INV-000122,9514,4806,4708,2818,1890,396,111834,25002,18538
123,2024-04-12,2024,1123,28,West,Customer 00123,customer00123@example.com,212-555-1123,223-43-1123,6011-0009-9013-9424,"123 Market St, Suite 223, New York, NY 10001",INV-000123,9551,4829,4722,2837,1885,395,111931,25043,18567
124,2025-05-13,2025,1124,29,North,Customer 00124,customer00124@example.com,212-555-1124,224-44-1124,4111-1111-1111-1111,"124 Market St, Suite 224, New York, NY 10001",INV-000124,9588,4852,4736,2856,1880,394,112028,25084,18596
125,2021-06-14,2021,1125,30,South,Customer 00125,customer00125@example.com,212-555-1125,225-45-1125,5555-5555-5555-4444,"125 Market St, Suite 225, New York, NY 10001",INV-000125,9625,4875,4750,2875,1875,393,112125,25125,18625
126,2022-07-15,2022,1126,31,East,Customer 00126,customer00126@example.com,212-555-1126,226-46-1126,3782-822463-10005,"126 Market St, Suite 226, New York, NY 10001",INV-000126,9662,4898,4764,2894,1870,392,112222,25166,18654
127,2023-08-16,2023,1127,32,West,Customer 00127,customer00127@example.com,212-555-1127,227-47-1127,6011-0009-9013-9424,"127 Market St, Suite 227, New York, NY 10001",INV-000127,9699,4921,4778,2913,1865,391,112319,25207,18683
128,2024-09-17,2024,1128,33,North,Customer 00128,customer00128@example.com,212-555-1128,228-48-1128,4111-1111-1111-1111,"128 Market St, Suite 228, New York, NY 10001",INV-000128,9736,4944,4792,2932,1860,390,112416,25248,18712
129,2025-10-18,2025,1129,34,South,Customer 00129,customer00129@example.com,212-555-1129,229-49-1129,5555-5555-5555-4444,"129 Market St, Suite 229, New York, NY 10001",INV-000129,9773,4967,4806,2951,1855,389,112513,25289,18741
130,2021-11-19,2021,1130,35,East,Customer 00130,customer00130@example.com,212-555-1130,230-50-1130,3782-822463-10005,"130 Market St, Suite 230, New York, NY 10001",INV-000130,9810,4990,4820,2970,1850,388,112610,25330,18770
131,2022-12-20,2022,1131,36,West,Customer 00131,customer00131@example.com,212-555-1131,231-51-1131,6011-0009-9013-9424,"131 Market St, Suite 231, New York, NY 10001",INV-000131,9847,5013,4834,2989,1845,387,112707,25371,18799
132,2023-01-21,2023,1132,37,North,Customer 00132,customer00132@example.com,212-555-1132,232-52-1132,4111-1111-1111-1111,"132 Market St, Suite 232, New York, NY 10001",INV-000132,9884,5036,4848,3008,1840,386,112804,25412,18828
133,2024-02-22,2024,1133,38,South,Customer 00133,customer00133@example.com,212-555-1133,233-53-1133,5555-5555-5555-4444,"133 Market St, Suite 233, New York, NY 10001",INV-000133,9921,5059,4862,3027,1835,385,112901,25453,18857
134,2025-03-23,2025,1134,39,East,Customer 00134,customer00134@example.com,212-555-1134,234-54-1134,3782-822463-10005,"134 Market St, Suite 234, New York, NY 10001",INV-000134,9958,5082,4876,3046,1830,384,112998,25494,18886
135,2021-04-24,2021,1135,40,West,Customer 00135,customer00135@example.com,212-555-1135,235-55-1135,6011-0009-9013-9424,"135 Market St, Suite 235, New York, NY 10001",INV-000135,9995,5105,4890,3065,1825,383,113095,25535,18915
136,2022-05-25,2022,1136,41,North,Customer 00136,customer00136@example.com,212-555-1136,236-56-1136,4111-1111-1111-1111,"136 Market St, Suite 236, New York, NY 10001",INV-000136,10032,5128,4904,3084,1820,382,113192,25576,18944
137,2023-06-26,2023,1137,42,South,Customer 00137,customer00137@example.com,212-555-1137,237-57-1137,5555-5555-5555-4444,"137 Market St, Suite 237, New York, NY 10001",INV-000137,10069,5151,4918,3103,1815,381,113289,25617,18973
138,2024-07-27,2024,1138,43,East,Customer 00138,customer00138@example.com,212-555-1138,238-58-1138,3782-822463-10005,"138 Market St, Suite 238, New York, NY 10001",INV-000138,10106,5174,4932,3122,1810,380,113386,25658,19002
139,2025-08-28,2025,1139,44,West,Customer 00139,customer00139@example.com,212-555-1139,239-59-1139,6011-0009-9013-9424,"139 Market St, Suite 239, New York, NY 10001",INV-000139,10143,5197,4946,3141,1805,379,113483,25699,19031
140,2021-09-01,2021,1140,10,North,Customer 00140,customer00140@example.com,212-555-1140,240-60-1140,4111-1111-1111-1111,"140 Market St, Suite 240, New York, NY 10001",INV-000140,10180,5220,4960,3160,1800,378,113580,25740,19060
141,2022-10-02,2022,1141,11,South,Customer 00141,customer00141@example.com,212-555-1141,241-61-1141,5555-5555-5555-4444,"141 Market St, Suite 241, New York, NY 10001",INV-000141,10217,5243,4974,3179,1795,376,113677,25781,19089
142,2023-11-03,2023,1142,12,East,Customer 00142,customer00142@example.com,212-555-1142,242-62-1142,3782-822463-10005,"142 Market St, Suite 242, New York, NY 10001",INV-000142,10254,5266,4988,3198,1790,375,113774,25822,19118
143,2024-12-04,2024,1143,13,West,Customer 00143,customer00143@example.com,212-555-1143,243-63-1143,6011-0009-9013-9424,"143 Market St, Suite 243, New York, NY 10001",INV-000143,10291,5289,5002,3217,1785,374,113871,25863,19147
144,2025-01-05,2025,1144,14,North,Customer 00144,customer00144@example.com,212-555-1144,244-64-1144,4111-1111-1111-1111,"144 Market St, Suite 244, New York, NY 10001",INV-000144,10328,5312,5016,3236,1780,373,113968,25904,19176
145,2021-02-06,2021,1145,15,South,Customer 00145,customer00145@example.com,212-555-1145,245-65-1145,5555-5555-5555-4444,"145 Market St, Suite 245, New York, NY 10001",INV-000145,10365,5335,5030,3255,1775,372,114065,25945,19205
146,2022-03-07,2022,1146,16,East,Customer 00146,customer00146@example.com,212-555-1146,246-66-1146,3782-822463-10005,"146 Market St, Suite 246, New York, NY 10001",INV-000146,10402,5358,5044,3274,1770,371,114162,25986,19234
147,2023-04-08,2023,1147,17,West,Customer 00147,customer00147@example.com,212-555-1147,247-67-1147,6011-0009-9013-9424,"147 Market St, Suite 247, New York, NY 10001",INV-000147,10439,5381,5058,3293,1765,370,114259,26027,19263
148,2024-05-09,2024,1148,18,North,Customer 00148,customer00148@example.com,212-555-1148,248-68-1148,4111-1111-1111-1111,"148 Market St, Suite 248, New York, NY 10001",INV-000148,10476,5404,5072,3312,1760,369,114356,26068,19292
149,2025-06-10,2025,1149,19,South,Customer 00149,customer00149@example.com,212-555-1149,249-69-1149,5555-5555-5555-4444,"149 Market St, Suite 249, New York, NY 10001",INV-000149,10513,5427,5086,3331,1755,368,114453,26109,19321
150,2021-07-11,2021,1150,20,East,Customer 00150,customer00150@example.com,212-555-1150,250-70-1150,3782-822463-10005,"150 Market St, Suite 250, New York, NY 10001",INV-000150,10550,5450,5100,3350,1750,367,114550,26150,19350
151,2022-08-12,2022,1151,21,West,Customer 00151,customer00151@example.com,212-555-1151,251-71-1151,6011-0009-9013-9424,"151 Market St, Suite 251, New York, NY 10001",INV-000151,10587,5473,5114,3369,1745,366,114647,26191,19379
152,2023-09-13,2023,1152,22,North,Customer 00152,customer00152@example.com,212-555-1152,252-72-1152,4111-1111-1111-1111,"152 Market St, Suite 252, New York, NY 10001",INV-000152,10624,5496,5128,3388,1740,365,114744,26232,19408
153,2024-10-14,2024,1153,23,South,Customer 00153,customer00153@example.com,212-555-1153,253-73-1153,5555-5555-5555-4444,"153 Market St, Suite 253, New York, NY 10001",INV-000153,10661,5519,5142,3407,1735,364,114841,26273,19437
154,2025-11-15,2025,1154,24,East,Customer 00154,customer00154@example.com,212-555-1154,254-74-1154,3782-822463-10005,"154 Market St, Suite 254, New York, NY 10001",INV-000154,10698,5542,5156,3426,1730,363,114938,26314,19466
155,2021-12-16,2021,1155,25,West,Customer 00155,customer00155@example.com,212-555-1155,255-75-1155,6011-0009-9013-9424,"155 Market St, Suite 255, New York, NY 10001",INV-000155,10735,5565,5170,3445,1725,362,115035,26355,19495
156,2022-01-17,2022,1156,26,North,Customer 00156,customer00156@example.com,212-555-1156,256-76-1156,4111-1111-1111-1111,"156 Market St, Suite 256, New York, NY 10001",INV-000156,10772,5588,5184,3464,1720,361,115132,26396,19524
157,2023-02-18,2023,1157,27,South,Customer 00157,customer00157@example.com,212-555-1157,257-77-1157,5555-5555-5555-4444,"157 Market St, Suite 257, New York, NY 10001",INV-000157,10809,5611,5198,3483,1715,360,115229,26437,19553
158,2024-03-19,2024,1158,28,East,Customer 00158,customer00158@example.com,212-555-1158,258-78-1158,3782-822463-10005,"158 Market St, Suite 258, New York, NY 10001",INV-000158,10846,5634,5212,3502,1710,359,115326,26478,19582
159,2025-04-20,2025,1159,29,West,Customer 00159,customer00159@example.com,212-555-1159,259-79-1159,6011-0009-9013-9424,"159 Market St, Suite 259, New York, NY 10001",INV-000159,10883,5657,5226,3521,1705,358,115423,26519,19611
160,2021-05-21,2021,1160,30,North,Customer 00160,customer00160@example.com,212-555-1160,260-80-1160,4111-1111-1111-1111,"160 Market St, Suite 260, New York, NY 10001",INV-000160,10920,5680,5240,3540,1700,357,115520,26560,19640
161,2022-06-22,2022,1161,31,South,Customer 00161,customer00161@example.com,212-555-1161,261-81-1161,5555-5555-5555-4444,"161 Market St, Suite 261, New York, NY 10001",INV-000161,10957,5703,5254,3559,1695,355,115617,26601,19669
162,2023-07-23,2023,1162,32,East,Customer 00162,customer00162@example.com,212-555-1162,262-82-1162,3782-822463-10005,"162 Market St, Suite 262, New York, NY 10001",INV-000162,10994,5726,5268,3578,1690,354,115714,26642,19698
163,2024-08-24,2024,1163,33,West,Customer 00163,customer00163@example.com,212-555-1163,263-83-1163,6011-0009-9013-9424,"163 Market St, Suite 263, New York, NY 10001",INV-000163,11031,5749,5282,3597,1685,353,115811,26683,19727
164,2025-09-25,2025,1164,34,North,Customer 00164,customer00164@example.com,212-555-1164,264-84-1164,4111-1111-1111-1111,"164 Market St, Suite 264, New York, NY 10001",INV-000164,11068,5772,5296,3616,1680,352,115908,26724,19756
165,2021-10-26,2021,1165,35,South,Customer 00165,customer00165@example.com,212-555-1165,265-85-1165,5555-5555-5555-4444,"165 Market St, Suite 265, New York, NY 10001",INV-000165,11105,5795,5310,3635,1675,351,116005,26765,19785
166,2022-11-27,2022,1166,36,East,Customer 00166,customer00166@example.com,212-555-1166,266-86-1166,3782-822463-10005,"166 Market St, Suite 266, New York, NY 10001",INV-000166,11142,5818,5324,3654,1670,350,116102,26806,19814
167,2023-12-28,2023,1167,37,West,Customer 00167,customer00167@example.com,212-555-1167,267-87-1167,6011-0009-9013-9424,"167 Market St, Suite 267, New York, NY 10001",INV-000167,11179,5841,5338,3673,1665,349,116199,26847,19843
168,2024-01-01,2024,1168,38,North,Customer 00168,customer00168@example.com,212-555-1168,268-88-1168,4111-1111-1111-1111,"168 Market St, Suite 268, New York, NY 10001",INV-000168,11216,5864,5352,3692,1660,348,116296,26888,19872
169,2025-02-02,2025,1169,39,South,Customer 00169,customer00169@example.com,212-555-1169,269-89-1169,5555-5555-5555-4444,"169 Market St, Suite 269, New York, NY 10001",INV-000169,11253,5887,5366,3711,1655,347,116393,26929,19901
170,2021-03-03,2021,1170,40,East,Customer 00170,customer00170@example.com,212-555-1170,270-90-1170,3782-822463-10005,"170 Market St, Suite 270, New York, NY 10001",INV-000170,11290,5910,5380,3730,1650,346,116490,26970,19930
171,2022-04-04,2022,1171,41,West,Customer 00171,customer00171@example.com,212-555-1171,271-91-1171,6011-0009-9013-9424,"171 Market St, Suite 271, New York, NY 10001",INV-000171,11327,5933,5394,3749,1645,345,116587,27011,19959
172,2023-05-05,2023,1172,42,North,Customer 00172,customer00172@example.com,212-555-1172,272-92-1172,4111-1111-1111-1111,"172 Market St, Suite 272, New York, NY 10001",INV-000172,11364,5956,5408,3768,1640,344,116684,27052,19988
173,2024-06-06,2024,1173,43,South,Customer 00173,customer00173@example.com,212-555-1173,273-93-1173,5555-5555-5555-4444,"173 Market St, Suite 273, New York, NY 10001",INV-000173,11401,5979,5422,3787,1635,343,116781,27093,20017
174,2025-07-07,2025,1174,44,East,Customer 00174,customer00174@example.com,212-555-1174,274-94-1174,3782-822463-10005,"174 Market St, Suite 274, New York, NY 10001",INV-000174,11438,6002,5436,3806,1630,342,116878,27134,20046
175,2021-08-08,2021,1175,10,West,Customer 00175,customer00175@example.com,212-555-1175,275-95-1175,6011-0009-9013-9424,"175 Market St, Suite 275, New York, NY 10001",INV-000175,11475,6025,5450,3825,1625,341,116975,27175,20075
176,2022-09-09,2022,1176,11,North,Customer 00176,customer00176@example.com,212-555-1176,276-96-1176,4111-1111-1111-1111,"176 Market St, Suite 276, New York, NY 10001",INV-000176,11512,6048,5464,3844,1620,340,117072,27216,20104
177,2023-10-10,2023,1177,12,South,Customer 00177,customer00177@example.com,212-555-1177,277-97-1177,5555-5555-5555-4444,"177 Market St, Suite 277, New York, NY 10001",INV-000177,11549,6071,5478,3863,1615,339,117169,27257,20133
178,2024-11-11,2024,1178,13,East,Customer 00178,customer00178@example.com,212-555-1178,278-98-1178,3782-822463-10005,"178 Market St, Suite 278, New York, NY 10001",INV-000178,11586,6094,5492,3882,1610,338,117266,27298,20162
179,2025-12-12,2025,1179,14,West,Customer 00179,customer00179@example.com,212-555-1179,279-99-1179,6011-0009-9013-9424,"179 Market St, Suite 279, New York, NY 10001",INV-000179,11623,6117,5506,3901,1605,337,117363,27339,20191
180,2021-01-13,2021,1180,15,North,Customer 00180,customer00180@example.com,212-555-1180,280-10-1180,4111-1111-1111-1111,"180 Market St, Suite 280, New York, NY 10001",INV-000180,11660,6140,5520,3920,1600,336,117460,27380,20220
181,2022-02-14,2022,1181,16,South,Customer 00181,customer00181@example.com,212-555-1181,281-11-1181,5555-5555-5555-4444,"181 Market St, Suite 281, New York, NY 10001",INV-000181,11697,6163,5534,3939,1595,334,117557,27421,20249
182,2023-03-15,2023,1182,17,East,Customer 00182,customer00182@example.com,212-555-1182,282-12-1182,3782-822463-10005,"182 Market St, Suite 282, New York, NY 10001",INV-000182,11734,6186,5548,3958,1590,333,117654,27462,20278
183,2024-04-16,2024,1183,18,West,Customer 00183,customer00183@example.com,212-555-1183,283-13-1183,6011-0009-9013-9424,"183 Market St, Suite 283, New York, NY 10001",INV-000183,11771,6209,5562,3977,1585,332,117751,27503,20307
184,2025-05-17,2025,1184,19,North,Customer 00184,customer00184@example.com,212-555-1184,284-14-1184,4111-1111-1111-1111,"184 Market St, Suite 284, New York, NY 10001",INV-000184,11808,6232,5576,3996,1580,331,117848,27544,20336
185,2021-06-18,2021,1185,20,South,Customer 00185,customer00185@example.com,212-555-1185,285-15-1185,5555-5555-5555-4444,"185 Market St, Suite 285, New York, NY 10001",INV-000185,11845,6255,5590,4015,1575,330,117945,27585,20365
186,2022-07-19,2022,1186,21,East,Customer 00186,customer00186@example.com,212-555-1186,286-16-1186,3782-822463-10005,"186 Market St, Suite 286, New York, NY 10001",INV-000186,11882,6278,5604,4034,1570,329,118042,27626,20394
187,2023-08-20,2023,1187,22,West,Customer 00187,customer00187@example.com,212-555-1187,287-17-1187,6011-0009-9013-9424,"187 Market St, Suite 287, New York, NY 10001",INV-000187,11919,6301,5618,4053,1565,328,118139,27667,20423
188,2024-09-21,2024,1188,23,North,Customer 00188,customer00188@example.com,212-555-1188,288-18-1188,4111-1111-1111-1111,"188 Market St, Suite 288, New York, NY 10001",INV-000188,11956,6324,5632,4072,1560,327,118236,27708,20452
189,2025-10-22,2025,1189,24,South,Customer 00189,customer00189@example.com,212-555-1189,289-19-1189,5555-5555-5555-4444,"189 Market St, Suite 289, New York, NY 10001",INV-000189,11993,6347,5646,4091,1555,326,118333,27749,20481
190,2021-11-23,2021,1190,25,East,Customer 00190,customer00190@example.com,212-555-1190,290-20-1190,3782-822463-10005,"190 Market St, Suite 290, New York, NY 10001",INV-000190,12030,6370,5660,4110,1550,325,118430,27790,20510
191,2022-12-24,2022,1191,26,West,Customer 00191,customer00191@example.com,212-555-1191,291-21-1191,6011-0009-9013-9424,"191 Market St, Suite 291, New York, NY 10001",INV-000191,12067,6393,5674,4129,1545,324,118527,27831,20539
192,2023-01-25,2023,1192,27,North,Customer 00192,customer00192@example.com,212-555-1192,292-22-1192,4111-1111-1111-1111,"192 Market St, Suite 292, New York, NY 10001",INV-000192,12104,6416,5688,4148,1540,323,118624,27872,20568
193,2024-02-26,2024,1193,28,South,Customer 00193,customer00193@example.com,212-555-1193,293-23-1193,5555-5555-5555-4444,"193 Market St, Suite 293, New York, NY 10001",INV-000193,12141,6439,5702,4167,1535,322,118721,27913,20597
194,2025-03-27,2025,1194,29,East,Customer 00194,customer00194@example.com,212-555-1194,294-24-1194,3782-822463-10005,"194 Market St, Suite 294, New York, NY 10001",INV-000194,12178,6462,5716,4186,1530,321,118818,27954,20626
195,2021-04-28,2021,1195,30,West,Customer 00195,customer00195@example.com,212-555-1195,295-25-1195,6011-0009-9013-9424,"195 Market St, Suite 295, New York, NY 10001",INV-000195,12215,6485,5730,4205,1525,320,118915,27995,20655
196,2022-05-01,2022,1196,31,North,Customer 00196,customer00196@example.com,212-555-1196,296-26-1196,4111-1111-1111-1111,"196 Market St, Suite 296, New York, NY 10001",INV-000196,12252,6508,5744,4224,1520,319,119012,28036,20684
197,2023-06-02,2023,1197,32,South,Customer 00197,customer00197@example.com,212-555-1197,297-27-1197,5555-5555-5555-4444,"197 Market St, Suite 297, New York, NY 10001",INV-000197,12289,6531,5758,4243,1515,318,119109,28077,20713
198,2024-07-03,2024,1198,33,East,Customer 00198,customer00198@example.com,212-555-1198,298-28-1198,3782-822463-10005,"198 Market St, Suite 298, New York, NY 10001",INV-000198,12326,6554,5772,4262,1510,317,119206,28118,20742
199,2025-08-04,2025,1199,34,West,Customer 00199,customer00199@example.com,212-555-1199,299-29-1199,6011-0009-9013-9424,"199 Market St, Suite 299, New York, NY 10001",INV-000199,12363,6577,5786,4281,1505,316,119303,28159,20771
200,2021-09-05,2021,1200,35,North,Customer 00200,customer00200@example.com,212-555-1200,300-30-1200,4111-1111-1111-1111,"200 Market St, Suite 300, New York, NY 10001",INV-000200,12400,6600,5800,4300,1500,315,119400,28200,20800
